"","artist_name","avg_duration"
"3865","Atlanta Rhythm Section",235.28444
"3866","Slum Village Featuring Melanie Rutherford",235.28444
"3867","Hot Rod Circuit",235.33669
"3868","The Far East Movement",235.33669
"3869","Garden Variety",235.38893
"3870","Young Buck",235.49342
"3871","The Flies",235.51955
"3872","Pencey Prep",235.57179
"3873","Banaroo",235.59791
"3874","Silverstein",235.610975
"3875","Nick Heyward",235.610975
"3876","Black Eyed Peas",235.610975
"3877","Earshot",235.62404
"3878","Fettes Brot",235.62404
"3879","Carrie Newcomer",235.65016
"3880","P Money",235.67628
"3881","Pop Will Eat Itself",235.78077
"3882","The Cliks",235.78077
"3883","Korn",235.789476666667
"3884","Sonic Syndicate",235.80689
"3885","Lucio Battisti",235.819955
"3886","Joe 90",235.83302
"3887","Hall And Oates",235.83302
"3888","Motörhead",235.846075
"3889","Liane Foly",235.8722
"3890","End Of You",235.93751
"3891","The Kills",235.95492
"3892","Jazzamor",235.96363
"3893","Francesco De Gregori",235.98975
"3894","Sense Field",236.01587
"3895","Amy Winehouse",236.021098
"3896","A-Mei",236.042
"3897","Dangerous Toys",236.09424
"3898","Russell Watson / Faye Tozer / Steve Mac / Chris Laws / Fridrik Karlsson / Steve Pearce / Mae McKenna / London Session Orchestra",236.09424
"3899","Byron Stingily",236.14649
"3900","Guerilla Black",236.14649
"3901","Nina Simone",236.163903333333
"3902","Los Nemus del Pacifico",236.19873
"3903","Big Youth",236.2771
"3904","Ari Koivunen",236.29016
"3905","Lluis Llach",236.30322
"3906","LL Cool J",236.3097525
"3907","The Occasional Keepers",236.346756666667
"3908","Mount Kimbie",236.40771
"3909","Zero Hour",236.43383
"3910","John Gorka",236.43383
"3911","Graham Parker",236.43383
"3912","Darius Rucker",236.45995
"3913","Pat Green",236.45995
"3914","Drexciya",236.45995
"3915","Roedelius",236.45995
"3916","At The Gates",236.47737
"3917","Las Ketchup",236.48608
"3918","Danny Bryant's RedEyeBand",236.53832
"3919","Jay Sean",236.55138
"3920","Luciano",236.577505
"3921","Martha Wainwright",236.590565
"3922","Carolina Chocolate Drops",236.59057
"3923","Chavela Vargas",236.61669
"3924","Patty Larkin",236.61669
"3925","Pia Fraus",236.64281
"3926","Zámbó Jimmy",236.64281
"3927","Hélène Segara",236.64281
"3928","Plumb",236.64281
"3929","Studebaker John & The Hawks",236.65587
"3930","The Young Republic",236.66893
"3931","The Magic Numbers",236.66893
"3932","Empty Trash",236.72118
"3933","Don Johnson",236.72118
"3934","Rick Wakeman",236.72118
"3935","Megaherz",236.7473
"3936","Amoral",236.7473
"3937","Jill Barber",236.7473
"3938","Collin Raye",236.786485
"3939","Vanessa Da Mata",236.82567
"3940","Jena Berlin",236.82567
"3941","Dance With A Stranger",236.87791
"3942","Beneath The Sky",236.87791
"3943","Soul Coughing",236.87791
"3944","Demis Roussos",236.90404
"3945","Mayer Hawthorne",236.9824
"3946","Tides Of Man",237.00853
"3947","Luciana Souza",237.06077
"3948","Bruce Hornsby and the Range",237.08689
"3949","Hanna Pakarinen",237.13043
"3950","Colour Revolt",237.16526
"3951","D.R.S.",237.16526
"3952","Ras Michael and the Sons of Negus",237.16526
"3953","Die Krupps",237.16526
"3954","Mack 10 Featuring Ruka Puff & Bigga Brown",237.19138
"3955","Star Off Machine",237.19138
"3956","Cheap Trick",237.191385
"3957","Nessbeal",237.21751
"3958","Delays",237.26975
"3959","Tomas Bodin",237.29587
"3960","Todd Snider",237.34812
"3961","Midnight Oil",237.38295
"3962","Jansen/Barbieri",237.40036
"3963","Big Cyc",237.40036
"3964","Vanessa Carlton",237.4068925
"3965","Dem Franchize Boyz",237.42649
"3966","Cascada",237.45261
"3967","Los Planetas",237.47873
"3968","Slum Village",237.513556666667
"3969","Los Auténticos Decadentes",237.53098
"3970","Def Squad / Jamal",237.5571
"3971","La Barranca",237.600633333333
"3972","Brooke Waggoner",237.609345
"3973","Cesare Cremonini",237.622405
"3974","The Slackers",237.68771
"3975","Rubyhorse",237.68771
"3976","The So So Glos",237.71383
"3977","Sonya Kitchell",237.71383
"3978","Robert Wyatt",237.73995
"3979","Matt Willis",237.766076666667
"3980","The Doobie Brothers",237.76608
"3981","The Inmates",237.76608
"3982","Divinity Destroyed",237.7922
"3983","Slim Harpo",237.7922
"3984","Evil Nine / El-P",237.81832
"3985","Rodgau Monotones",237.84444
"3986","Nicola Arigliano",237.87057
"3987","We Are The Arsenal",237.87057
"3988","Bechet Spanier Big Four",237.94893
"3989","Sangre Azul",238.0273
"3990","Stephy Tang",238.05342
"3991","Vetiver",238.05342
"3992","Silk",238.05342
"3993","The Merry Thoughts",238.053425
"3994","The Stranglers",238.066485
"3995","Patti LaBelle",238.10567
"3996","Billy Ze Kick et Les Gamins En Folie",238.18404
"3997","Francesca Ancarola",238.21016
"3998","Balla",238.21016
"3999","The Band",238.28853
"4000","Caedmon's Call",238.32771
"4001","Da Youngsta's",238.34077
"4002","Red House Painters",238.39302
"4003","Rocazino",238.401723333333
"4004","Sezen Aksu",238.41914
"4005","London MC",238.44526
"4006","Magna Cum Laude",238.47138
"4007","Jonston",238.49751
"4008","Amsterdam Klezmer Band",238.54975
"4009","40 Grit",238.54975
"4010","Perturbazione",238.570648
"4011","Skank",238.57587
"4012","Pierangelo Bertoli",238.593286666667
"4013","Billy Ray Cyrus",238.65424
"4014","Jeff Golub",238.706485
"4015","Pugh Rogefeldt",238.73261
"4016","John Denver",238.7652625
"4017","Jelly Roll Kings",238.78485
"4018","Division of Laura Lee",238.8371
"4019","Rihanna / Slash",238.86322
"4020","Carmen Consoli",238.88934
"4021","Tomcraft",238.94159
"4022","Max Pezzali",238.96771
"4023","John Martyn",238.96771
"4024","16 Frames",239.04608
"4025","David Darling",239.176686666667
"4026","Dan Brodie",239.20281
"4027","Zykos",239.20281
"4028","Eisley",239.22893
"4029","Nosoträsh",239.25506
"4030","Flowin Immo et Les Freaqz",239.25506
"4031","The Clientele",239.3073
"4032","Donny Osmond",239.32036
"4033","Brand New Heavies_ The",239.33342
"4034","Cadence Weapon",239.33342
"4035","Rod Mason",239.33342
"4036","702",239.35955
"4037","Army Of Lovers",239.35955
"4038","Billy Ocean",239.37261
"4039","DJ Guy featuring DJ Knowledge",239.38567
"4040","Trey Anastasio",239.38567
"4041","Grade 8",239.41179
"4042","Marion Meadows",239.437915
"4043","Nuclear Blast Allstars",239.46404
"4044","Kid Carpet",239.46404
"4045","Seth Lakeman",239.49016
"4046","Royal Flush",239.49016
"4047","Son House",239.51628
"4048","GNR",239.52499
"4049","Vertigo Angels",239.5424
"4050","Bersuit Vergarabat",239.542403333333
"4051","Gotthard",239.555465
"4052","Gyptian",239.555465
"4053","Hindi Zahra",239.59465
"4054","Deion Sanders",239.62077
"4055","Love Battery",239.62948
"4056","Shakira",239.6599525
"4057","Marianne Faithfull",239.77751
"4058","blessthefall",239.79057
"4059","Sponge",239.80363
"4060","Aline Barros",239.80363
"4061","Alias & Tarsier",239.80363
"4062","Atlantic Starr",239.89941
"4063","Jason Aldean",239.90812
"4064","UB40",240.01261
"4065","Dwayne Sodahberk",240.01261
"4066","Darker My Love",240.09098
"4067","Colour",240.1171
"4068","Lucky Fonz III",240.14322
"4069","Whitesnake",240.14322
"4070","Phosphorescent",240.16934
"4071","E-Rotic",240.19546
"4072","Big Mello",240.230293333333
"4073","Sidonie",240.27383
"4074","Saigon Kick",240.299956666667
"4075","Cypress Hill",240.32608
"4076","Kotaro Oshio",240.3522
"4077","Children Of Bodom",240.38703
"4078","Joan Osborne",240.40444
"4079","Odd Nosdam",240.43057
"4080","Billy Joe Royal",240.45669
"4081","Eros Ramazzotti",240.48281
"4082","Kardinal Offishall",240.48281
"4083","Mika Vainio",240.48281
"4084","Wild Nothing",240.53506
"4085","Jimmy Needham",240.53506
"4086","Monoral",240.53506
"4087","Paul Baloche",240.56118
"4088","DISMEMBER",240.56118
"4089","Bart Claessen",240.56118
"4090","Alfa Rococo",240.56118
"4091","Acumen Nation",240.587305
"4092","The Corrs",240.604716666667
"4093","Darwin's Waiting Room",240.63955
"4094","Takana Zion",240.63955
"4095","Natalia y La Forquetina",240.69179
"4096","Esser",240.71791
"4097","Hepcat",240.71791
"4098","Daby Balde",240.74404
"4099","Shawn McDonald",240.8224
"4100","Bruno Sanfilippo",240.835465
"4101","I Love You But I've Chosen Darkness",240.88771
"4102","Kultur Shock",240.90077
"4103","Cocoa Brovas",240.92689
"4104","Jag Panzer",240.92689
"4105","Artist Vs Poet",240.95302
"4106","Landing",240.97914
"4107","Carmen Rizzo",241.00526
"4108","Code 64",241.01832
"4109","Elvis Costello & The Attractions",241.018325
"4110","Kissy Sell Out",241.03138
"4111","Sergio Contreras",241.03138
"4112","Papas Da Língua",241.07057
"4113","Giovanni Allevi",241.09669
"4114","Donovan",241.13587
"4115","Rogue Wave",241.13587
"4116","Ayo",241.188116666667
"4117","Samantha Mumba",241.18812
"4118","Harlan T. Bobo",241.21424
"4119","Jill Cunniff",241.21424
"4120","Muff Potter",241.24036
"4121","Hjaltalin",241.29261
"4122","The Ocean Blue",241.30567
"4123","The Cuff Links",241.37098
"4124","Konshens",241.37098
"4125","Jill Scott",241.38839
"4126","Outcry Collective",241.3971
"4127","Japan",241.44934
"4128","Montgomery Gentry",241.50159
"4129","Sun Yan-Zi",241.52771
"4130","The Freelance Hellraiser",241.55383
"4131","Nakatomi",241.57995
"4132","Die Türen",241.579955
"4133","Screamin' Jay Hawkins",241.593015
"4134","Kelley Stoltz",241.60608
"4135","Young MC",241.60608
"4136","Slyde",241.6322
"4137","Guru Josh",241.6322
"4138","Julie Doiron",241.65832
"4139","Amy Grant",241.65832
"4140","Jack Ingram",241.65832
"4141","Puff Daddy feat. The Notorious B.I.G. & Lil' Kim",241.65832
"4142","Cypress Hill featuring Young De",241.71057
"4143","N.O.R.E.",241.71057
"4144","The Long Ryders",241.76281
"4145","Vilma Palma e Vampiros",241.775875
"4146","Oxide And Neutrino",241.84118
"4147","Vern Gosdin",241.84118
"4148","Patrik Isaksson",241.8673
"4149","Lory Bianco",241.97179
"4150","Dan Reed Network",241.97179
"4151","Lil Keke",241.99791
"4152","Hilt",241.997915
"4153","Patricia Manterola",242.05016
"4154","Bramhall",242.07628
"4155","Pete Philly & Perquisite",242.102405
"4156","DUNCAN SHEIK",242.102405
"4157","Gillian Welch",242.102406666667
"4158","Desaster",242.12853
"4159","S.U.P",242.137233333333
"4160","Zuco 103 feat. Dani Macaco",242.20689
"4161","Andy & Lucas",242.2156
"4162","P. R. Kantate",242.23302
"4163","Fluke",242.31138
"4164","Kevin Little",242.31138
"4165","Bomfunk MC's",242.33751
"4166","Aled Jones",242.36363
"4167","Julie Zenatti",242.38975
"4168","Mark Mallman",242.38975
"4169","Boston",242.42893
"4170","Venice",242.442
"4171","Wilco",242.442
"4172","STORMWITCH",242.442
"4173","Mark-Anthony Abel",242.442
"4174","Voices of Theory_ Voices of Theory",242.52036
"4175","Atomic Swing",242.52036
"4176","Ekseption",242.57261
"4177","Chick Corea_ Gary Burton",242.57261
"4178","KJ-52",242.59873
"4179","Berrogüetto",242.62485
"4180","Bobby Bare",242.63791
"4181","Jupiter Sunrise",242.65098
"4182","Jaheim",242.65098
"4183","Apocalyptica",242.711926666667
"4184","Dimmu Borgir",242.768525
"4185","London After Midnight",242.768525
"4186","Anais Mitchell [feat. Greg Brown]",242.78159
"4187","SWAMI featuring Ishmael Morabe_ Pras Michel",242.78159
"4188","Maria McKee",242.83383
"4189","Wet Wet Wet",242.8599525
"4190","Frank Klepacki",242.88608
"4191","Jet Set Satellite",242.88608
"4192","Todd Rundgren",242.920906666667
"4193","The Apples In Stereo",242.93832
"4194","Strata",242.93832
"4195","Last Days Of April",242.93832
"4196","Romero Lubambo",242.99057
"4197","DON JOHNSON BIG BAND",243.04281
"4198","Hockey Night",243.04281
"4199","Acid King",243.081995
"4200","Nucleus Roots",243.12118
"4201","Arsis",243.12118
"4202","Kortatu",243.173425
"4203","Pato Fu",243.199546666667
"4204","Longpigs",243.21696
"4205","A Silent Film",243.22567
"4206","Animal Collective",243.23873
"4207","Skip James",243.243086666667
"4208","The Go! Team",243.30404
"4209","Pariisin Kevät",243.317095
"4210","Rubin Steiner",243.35628
"4211","Jeans (Mexico)",243.35628
"4212","Gabrielle",243.35628
"4213","The Bonzo Dog Band",243.408525
"4214","Catfish Haven",243.40853
"4215","Sigur Rós",243.42159
"4216","The Boats",243.46077
"4217","DeGarmo & Key",243.48689
"4218","Mystery Jets",243.486895
"4219","Dave Brubeck",243.513015
"4220","Syreeta / G.C. Cameron",243.51302
"4221","Ziggi feat. Gentleman",243.56526
"4222","Alain Clark",243.59138
"4223","London Funk Allstars",243.59138
"4224","Infantjoy",243.59138
"4225","Belinda Carlisle",243.604445
"4226","Alain Goraguer",243.617505
"4227","Diamond Head",243.661043333333
"4228","Leaders Of The New School",243.66975
"4229","Neville Brothers",243.722
"4230","Will Young",243.735055
"4231","Thievery Corporation",243.77424
"4232","Xavier Rudd",243.77424
"4233","Reminiscence quartet",243.77424
"4234","Jermaine Jackson & Pia Zadora",243.80036
"4235","Knights Of The Abyss",243.80036
"4236","All Saints",243.817776666667
"4237","Black Label Society",243.835193333333
"4238","Stanley Turrentine",243.85261
"4239","On A Pale Horse",243.87873
"4240","Syleena Johnson",243.90485
"4241","Skunk Anansie",243.90485
"4242","Goldrush",243.9571
"4243","Hasil Adkins",243.98322
"4244","Vox Celesta",244.03546
"4245","Morgan Page",244.035465
"4246","Patty Pravo",244.061585
"4247","Masta Ace Incorporated",244.06159
"4248","Day For Night",244.08771
"4249","The Rentals",244.11383
"4250","Lunic",244.11383
"4251","Natalie Imbruglia",244.113833333333
"4252","Juri Gagarin",244.218325
"4253","Gilberto Gil",244.32281
"4254","Mousse T. with Roachford",244.40118
"4255","Atoll",244.40118
"4256","Paola & Chiara",244.41424
"4257","Pastora Soler",244.4273
"4258","Pink Turns Blue",244.51873
"4259","Lee Ann Womack",244.54485
"4260","Mediengruppe Telekommander",244.557913333333
"4261","Robin Thicke",244.5971
"4262","Idina Menzel",244.61016
"4263","Arve Henriksen_ Jan Bang",244.61016
"4264","Anne Murray",244.61016
"4265","Der Blutharsch",244.63628
"4266","Jessica Simpson",244.74077
"4267","Bryan Ferry",244.74077
"4268","Chroma Key",244.79302
"4269","Ben Weaver",244.81914
"4270","Maroon 5",244.84526
"4271","Earl Klugh",244.84526
"4272","Astrud Gilberto",244.897506666667
"4273","Barkmarket",244.89751
"4274","Sixteen Horsepower",244.89751
"4275","Jamaram feat. Komlan & Bouchkour - Dub Inc.",244.94975
"4276","Mark Knopfler",245.001995
"4277","Rattlesnake Remedy",245.05424
"4278","Paul Overstreet",245.08036
"4279","Sara Gazarek",245.080365
"4280","Lt. Stitchie",245.10649
"4281","Dirty on Purpose",245.13261
"4282","Pentangle",245.13261
"4283","Easton Corbin",245.15873
"4284","Josh Rouse",245.15873
"4285","Oztara",245.18485
"4286","At Vance",245.231874
"4287","Bigbang",245.2371
"4288","Two Lone Swordsmen",245.28934
"4289","Steve Goodman",245.31546
"4290","Brutha",245.315466666667
"4291","The Deadly Snakes",245.34159
"4292","The Clifford Gilberto Rhythm Combination",245.34159
"4293","Paul  Desmond",245.36771
"4294","Of Montreal",245.433015
"4295","Bruce Springsteen",245.4330175
"4296","Wild Cherry",245.44608
"4297","Proem",245.44608
"4298","Medeski_ Martin & Wood",245.459135
"4299","De La Soul / Yummy",245.4722
"4300","Fausto Papetti",245.4722
"4301","David Arkenstone",245.48526
"4302","Skyforger",245.48526
"4303","Freekbass",245.49832
"4304","The Brian Jonestown Massacre",245.53751
"4305","Warbringer",245.57669
"4306","Does It Offend You_ Yeah?",245.57669
"4307","Crosby & Nash",245.62893
"4308","Damage Control",245.62893
"4309","Zap Mama",245.65506
"4310","New Edition",245.68118
"4311","Keali'i Reichel",245.73342
"4312","A Life Once Lost",245.79873
"4313","Carey Bell",245.83791
"4314","Jane Wiedlin",245.86404
"4315","The Dum Dum Project",245.9424
"4316","Texta",245.9424
"4317","By Divine Right",245.9424
"4318","Charlotte Perrelli",246.02077
"4319","Velvet Revolver",246.02077
"4320","Aborted",246.04689
"4321","Enya",246.15138
"4322","Cowboy Prostitutes",246.15138
"4323","Grey Area",246.17751
"4324","Los Delinqüentes",246.281995
"4325","SEX MACHINEGUNS",246.282
"4326","2 Fabiola",246.30812
"4327","Tub Ring",246.33424
"4328","Katia B",246.36036
"4329","Yeah Yeah Yeahs",246.395193333333
"4330","Lana Lane",246.43873
"4331","Blowback",246.46485
"4332","Alexz Johnson",246.49098
"4333","Lil Wyte",246.504035
"4334","Kottonmouth Kings",246.54322
"4335","Puya",246.54322
"4336","Boy Eats Drum Machine",246.59546
"4337","Brandtson",246.59546
"4338","Karan Casey",246.64771
"4339","Beginner",246.67383
"4340","Eldkvarn",246.72608
"4341","Antony And The Johnsons",246.77832
"4342","The Aqua Velvets",246.830565
"4343","Yulduz Usmanova",246.83057
"4344","Amon Düül II",246.83057
"4345","Our Lady Peace",246.839273333333
"4346","The Red Hot Valentines",246.88281
"4347","Nancy Kerr & James Fagan",246.922
"4348","Sue Keller",247.01342
"4349","Life Of Agony",247.11791
"4350","Zen Cafe",247.117915
"4351","Chairmen Of The Board",247.117915
"4352","Chingo Bling w/ Mistah F.A.B. And Fabo of D4L",247.17016
"4353","Hexstatic",247.18322
"4354","Echo & The Bunnymen",247.19628
"4355","Ted Nugent's Amboy Dukes",247.19628
"4356","Fear Factory",247.20499
"4357","Machinedrum",247.2224
"4358","Amplified Heat",247.2224
"4359","Treat",247.2224
"4360","Alain Souchon",247.24853
"4361","Zoey Van Goey",247.27465
"4362","Plants and Animals",247.30077
"4363","Busta Rhymes",247.335596666667
"4364","Elastinen",247.40526
"4365","Aural Float",247.418325
"4366","µ-ziq",247.43138
"4367","Marlene Kuntz",247.470565
"4368","4hero feat. Jack Davey",247.48363
"4369","Sérgio Godinho",247.50975
"4370","Deathstars",247.53587
"4371","Layzie Bone",247.53587
"4372","OutKast",247.562
"4373","Maryla Rodowicz",247.61424
"4374","The Xcerts",247.61424
"4375","The Rolling Stones",247.631653333333
"4376","John Selway",247.64036
"4377","The Stills",247.64036
"4378","Nasio Fontaine",247.64036
"4379","Tracy Byrd",247.66649
"4380","Clare Teal",247.66649
"4381","Aphrodite's Child",247.692605
"4382","Neon Blonde",247.71873
"4383","Peter Sommer",247.7971
"4384","Something For Kate",247.7971
"4385","My Little Pony",247.84934
"4386","Mithotyn",247.84934
"4387","Shuggie Otis",247.849343333333
"4388","Joe Lopez",247.90159
"4389","Happy Family",247.90159
"4390","Jennifer Love Hewitt",247.90159
"4391","Resin Dogs",247.914645
"4392","La Maquina De Hacer Pájaros",247.95383
"4393","Jaci Velasquez",248.04526
"4394","Hope Sandoval and the Warm Inventions",248.071385
"4395","A Shoreline Dream",248.09751
"4396","Vader",248.110565
"4397","Moqui Marbles",248.13669
"4398","Olodum",248.16281
"4399","Soul G And Tony Match",248.16281
"4400","Lucio Dalla",248.201995
"4401","The Primeridian",248.215055
"4402","Wang Chung",248.24118
"4403","Cale Parks",248.280365
"4404","Acoustic Alchemy",248.35873
"4405","Sintax the Terrific",248.39791
"4406","Edgar Winter's White Trash",248.39791
"4407","Once11",248.47628
"4408","Eminem",248.5024
"4409","Jah Lion",248.55465
"4410","Basslovers United",248.59383
"4411","The Carpenters",248.60689
"4412","Sandy Marton",248.63302
"4413","Pelle Carlberg",248.65914
"4414","Biquini Cavadão",248.711385
"4415","Tom Petty",248.76363
"4416","Tribal Jam - Portrait",248.78975
"4417","The Shake",248.81587
"4418","Against Me!",248.81587
"4419","Doves",248.82458
"4420","Krazy Baldhead",248.89424
"4421","Black Dice",248.89424
"4422","Tinariwen",248.933425
"4423","Zimmers Hole",248.946485
"4424","Steve Vai",248.985665
"4425","Cece Winans",248.99873
"4426","Apache Indian",249.02485
"4427","Tom Zé",249.0771
"4428","Lisa Stansfield",249.09016
"4429","Beyoncé feat. Jay-Z",249.10322
"4430","El Matador",249.10322
"4431","Peter Murphy",249.12934
"4432","John Fogerty",249.12934
"4433","Karen Dalton",249.18159
"4434","Nightfall",249.20771
"4435","Moto Boy",249.20771
"4436","Far-Less",249.23383
"4437","Melody Club",249.25995
"4438","David deMaria",249.25995
"4439","Carnivore",249.259955
"4440","Tokyo Sex Destruction",249.28608
"4441","Siouxsie And The Banshees",249.33179
"4442","Alabama",249.33832
"4443","Fausto",249.36444
"4444","The Duke Spirit",249.36444
"4445","DJ Bobo",249.390566666667
"4446","Bill Wyman",249.39057
"4447","Nuttea",249.44281
"4448","Kathy Troccoli",249.46893
"4449","April Wine",249.49506
"4450","Frl.Menke",249.52118
"4451","Manchester Orchestra",249.5473
"4452","Café Quijano",249.59955
"4453","Beat Assailant",249.62567
"4454","Adie",249.62567
"4455","Cherry Ghost",249.62567
"4456","Panjabi MC",249.65179
"4457","Third Day",249.73016
"4458","Ed Case;Elisabeth Troy",249.73016
"4459","Bailter Space",249.75628
"4460","Avarus",249.75628
"4461","Bloodpit",249.75628
"4462","Pearl Jam",249.78676
"4463","Ganjaman feat. Junior Randy",249.80853
"4464","Frankie Valli",249.83465
"4465","Super Numeri",249.83465
"4466","Bellowhead",249.83465
"4467","Westlife",249.86948
"4468","Urban Cookie Collective",249.873835
"4469","Juan Carlos Baglietto",249.91302
"4470","Charlie Wilson featuring T-Pain & Jamie Foxx",249.99138
"4471","Flying Lotus",250.01751
"4472","Deathlike Silence",250.01751
"4473","Flaminio Maphia",250.05669
"4474","Neon Neon",250.14812
"4475","Circus Maximus",250.14812
"4476","George Harrison",250.200365
"4477","Emma Shapplin",250.226485
"4478","Ray_ Goodman & Brown",250.25261
"4479","Edward Sharpe & The Magnetic Zeros",250.27873
"4480","Julie Miller",250.40934
"4481","Van She",250.422405
"4482","Karen O And The Kids",250.46159
"4483","Shania Twain",250.51383
"4484","Chico Cesar",250.53995
"4485","In This Moment",250.631385
"4486","Within Temptation",250.670565
"4487","Gregor Meyle",250.69669
"4488","Jay Vaquer",250.72281
"4489","Honeydogs",250.77506
"4490","Lemongrass",250.77506
"4491","Mary Chapin Carpenter",250.80118
"4492","Night Ranger",250.8273
"4493","Three Dog Night",250.8273
"4494","Rodolphe Burger",250.8273
"4495","Broder Daniel",250.85342
"4496","Rohff",250.87955
"4497","Future Kings Of Spain",250.87955
"4498","Massive Töne",250.93179
"4499","Late Of The Pier",250.95791
"4500","The Black Crowes",250.95791
"4501","Maria Rita",250.970975
"4502","Kispal Es A Borz",250.98404
"4503","Head Automatica",250.98404
"4504","Les Philippes",251.03628
"4505","Millie Jackson",251.0537
"4506","Film School",251.14077
"4507","Aslyn",251.19302
"4508","Die Perlen",251.24526
"4509","Nachtmahr",251.25832
"4510","Catatonia",251.27138
"4511","Feadz",251.29751
"4512","Just Luis",251.32363
"4513","Boom Bip & Doseone",251.32363
"4514","Bettye Lavette",251.34975
"4515","The Melvins",251.37587
"4516","Chukki Starr",251.402
"4517","Rachael McShane",251.402
"4518","Roadside Monument",251.42812
"4519","16 Horsepower",251.45424
"4520","The Script",251.50649
"4521","Orgy",251.55873
"4522","The Brother Kite",251.58485
"4523","Max Steiner",251.61098
"4524","love like blood",251.624035
"4525","Cody McCarver",251.6371
"4526","The Envy Corps",251.71546
"4527","Allure Feat. Nas",251.71546
"4528","Honeybrowne",251.715465
"4529","Necrophagist",251.74159
"4530","Mekon feat. Lesley Winer",251.74159
"4531","Muchachito Bombo Infierno",251.75465
"4532","Fightstar",251.76771
"4533","Dash Rip Rock",251.81995
"4534","Audioslave",251.833015
"4535","The Answer",251.84608
"4536","Republic",251.89832
"4537","Inner City",251.95057
"4538","Evan Olson",252.02893
"4539","War Of Ages",252.02893
"4540","Electric Light Orchestra",252.028935
"4541","Banda Eva",252.05506
"4542","Florent Marchet",252.08118
"4543","Fishboy",252.1073
"4544","Destrophy",252.1073
"4545","James Galway",252.15955
"4546","Bedlight For Blue Eyes",252.18567
"4547","Cheb Mami",252.19873
"4548","Average White Band",252.23791
"4549","Rocio Banquells",252.26404
"4550","Televise",252.31628
"4551","debbie rockt!",252.31628
"4552","Scandinavian Music Group",252.381585
"4553","Jah Cure & Jah Mason",252.39465
"4554","Anointed",252.39465
"4555","Jessica Andrews",252.44689
"4556","Richard Marx",252.47302
"4557","Kassav'",252.49914
"4558","Heltah Skeltah",252.49914
"4559","Chris Standring",252.52526
"4560","3-2 Get Funky",252.55138
"4561","Substantial",252.55138
"4562","The Ruby Suns",252.57751
"4563","Joe Jackson",252.695055
"4564","The Special AKA",252.70812
"4565","H16",252.76036
"4566","Gabin featuring China Moses",252.76036
"4567","Kiko Veneno",252.78649
"4568","Daniel Lemma",252.82567
"4569","Arnaud Fleurent-Didier",252.83873
"4570","Habib Koité",252.86485
"4571","Faith Hill & Tim McGraw",252.89098
"4572","Better Luck Next Time",252.9171
"4573","Rebeca Jimenez",252.94322
"4574","Al Jarreau",252.94322
"4575","Ceca - Svetlana Raznatovic",253.04771
"4576","Busta Rhymes feat. Spliff Star",253.04771
"4577","Hand To Hand",253.12608
"4578","Chicago",253.14349
"4579","Seija Simola",253.1522
"4580","Chaka Khan",253.18703
"4581","Beau Jocque_ The Zydeco Hi-Rollers",253.20444
"4582","DevilDriver",253.20444
"4583","Gil Semedo",253.23057
"4584","Benton Falls",253.25669
"4585","Rosana",253.25669
"4586","Zanzibar",253.26975
"4587","De/Vision",253.28281
"4588","Billy Talent",253.30893
"4589","Thou Art Lord",253.30893
"4590","Rabia Sorda",253.308935
"4591","The Velvet Underground",253.33506
"4592","High Fashion",253.33506
"4593","Hacienda feat. Caitlin Devlin - ELK",253.33506
"4594","The Steepwater Band",253.3873
"4595","Excalion",253.41342
"4596","Gloria Estefan",253.413425
"4597","Hard-FI",253.452605
"4598","Ángeles del Infierno",253.478735
"4599","Sondaschule",253.49179
"4600","Neil Diamond",253.512692
"4601","Brand New",253.51791
"4602","Kurupt",253.51791
"4603","The Radio Dept.",253.59628
"4604","Year Of The Rabbit",253.6224
"4605","Kevin Lyttle",253.622405
"4606","David Bisbal",253.622405
"4607","Diefenbach",253.67465
"4608","Johnny Gill",253.70077
"4609","Blessid Union Of Souls",253.726895
"4610","Bembeya Jazz National",253.779135
"4611","The Feeling Good Conspiracy",253.83138
"4612","Nylon Beat",253.83138
"4613","The Dillinger Escape Plan",254.06649
"4614","Longwave",254.06649
"4615","Har Mar Superstar",254.11873
"4616","Johnny Pacheco",254.11873
"4617","Apoptygma Berzerk",254.17098
"4618","Fiona",254.17098
"4619","Demon Hunter",254.23193
"4620","Les Innocents",254.24934
"4621","Jil Caplan",254.249345
"4622","Overkill",254.27546
"4623","Peter Tosh",254.275465
"4624","The Wrens",254.30159
"4625","Jukebox The Ghost",254.30159
"4626","The Rubettes",254.34077
"4627","Fucked Up",254.35383
"4628","Sancocho",254.45832
"4629","Fredrika Stahl",254.45832
"4630","Second Coming",254.48444
"4631","Hilary Duff",254.53669
"4632","Billy Idol",254.545396666667
"4633","Robert Belfour",254.64118
"4634","Itchy Poopzkid",254.6673
"4635","Gruppo Sportivo",254.6673
"4636","Adam Ant",254.69342
"4637","The Waxies Dargle",254.71955
"4638","Shanadoo",254.75873
"4639","Madonna",254.763083333333
"4640","David Devant and His Spirit Wife",254.824035
"4641","Hatesphere",254.82404
"4642","Daz Dillinger & Kurupt Young Gotti",254.87628
"4643","IIIRD Tyme Out",254.9024
"4644","Stereo MC's",254.92853
"4645","Eberhard Weber",254.95465
"4646","Hanson",255.033015
"4647","Symphony X",255.03302
"4648","Bad Company",255.17669
"4649","Willie Colon",255.18975
"4650","Tahiti 80",255.20281
"4651","Destination's Calling",255.37261
"4652","Rappers Against Racism feat. Trooper",255.39873
