artist_name,avg_duration
Marco Parente,232.15627999999998
Frank Boeijen Groep,232.21941
The Dolly Rocker Movement,232.25424
Billy Joel,232.25424
Bernard Lavilliers,232.28036
Chely Wright,232.33261
Superheist,232.38485
Guillemots,232.41098
XIU XIU,232.47627999999997
Juliet Jonesin Sydan,232.48934
Boat,232.54159
My Life With The Thrill Kill Kult,232.59383
Hot Chocolate,232.59383
Tiziano Ferro,232.60689000000002
Dark At Dawn,232.61995
Fiddler's Green,232.61995
AFI,232.6722
Murs,232.69832
Anubian Lights,232.69832
Autistici,232.72444
Lost Dogs,232.724445
Dick Dale,232.75057
Nolwenn Leroy,232.77669
Lisahall,232.80281
His Name Is Alive,232.80281
The Main Ingredient,232.80281
Wu-Tang Clan,232.82893
Juha Tapio,232.85506
Alberto Plaza,232.85506
Winter Took His Life,232.9073
Chezidek,232.9073
Franco De Vita,232.93342
Brandy,232.933425
Bandabardo',232.98567
Maximo Park,232.98567
Beanie Sigel,233.01179
Nicole Scherzinger / T.I.,233.09016
Ludo,233.09016
McLean,233.11628
Damien Dempsey,233.11628
Jack Radics,233.19465
The Smiths,233.19465000000002
Karat,233.22077
Mötley Crüe,233.259955
Lily Holbrook,233.286075
Mike Leon Grosch,233.31220000000002
Virna Lindt,233.32526
The Nels Cline Singers,233.32526
Tanita Tikaram,233.351385
Emerson Drive,233.40363
Lions Share,233.40363
Sommerset,233.482
The O.C. Supertones,233.58649
Outlandish,233.63873
Jakalope,233.63873
Big Country,233.66485
Oomph! feat. Marta Jandová,233.76934
Shaggy,233.78240499999998
Eastern Lane,233.79546
Gisselle,233.82159
Guru Guru,233.82159
Count Zero,233.84771
Riddle Of Steel,233.84771
Natalie Walker,233.93914
Baumer,233.9522
Kate Miller-Heidke,233.97832
't Hof Van Commerce,234.00444
Per Gessle,234.00444
Rosanne Cash,234.017505
Maija Vilkkumaa,234.03927666666667
Liv Marit Wedvik,234.05669
Steeleye Span,234.05669
Dj Fury,234.08281
Nik Kershaw,234.14812
HELLYEAH,234.1873
Sonora Carruseles,234.26567
Niños Mutantes,234.29179
Shurik'n,234.34404
Bright Eyes,234.34404
The Court & Spark,234.34404
Limahl,234.37016
Postal Service,234.37016
The Fratellis,234.4224
Tommy Flanagan,234.44852666666668
Diesel Park West,234.47465
Judy Cheeks,234.47465
Inhale Exhale,234.47465
Nazareth,234.50077
Will Smith Featuring Trã-Knox,234.50077
Rock Kills Kid,234.50077
Shalamar,234.50077
Submersed,234.57914
Dumptruck,234.5922
St. Lunatics,234.63138
Everton Blender,234.63138
Shriekback,234.68363
Ballboy,234.68363
Julien Lourau,234.70975
SWV,234.73587
Go Lem System,234.762
Dangerman,234.775055
Michael Hedges,234.78812
Q-Tip,234.78812
Sharon Shannon,234.84036
Steve Perry,234.87519333333333
Pet Shop Boys,234.892605
Alison Moyet,234.89261
Santigold,234.91873
Jake Shimabukuro,234.91873
Les Fragments de la Nuit,234.94485
Marc Lavoine,234.9709775
Rage Against The Machine,234.997095
The Hooters,234.9971
U.S.D.A.,234.9971
Lil' Suzy,234.9971
Valencia,235.02322
ANJA GARBAREK,235.036285
Virtuocity,235.04934
The Outfield,235.04934
Tab Benoit,235.075465
Jackie Mittoo,235.10159
Once Tiros,235.12771
Templars,235.17995
Rishi Rich,235.25832
The June Spirit,235.28444
Atlanta Rhythm Section,235.28444
Slum Village Featuring Melanie Rutherford,235.28444
Hot Rod Circuit,235.33669
The Far East Movement,235.33669
Garden Variety,235.38893
Young Buck,235.49342
The Flies,235.51955
Pencey Prep,235.57179
Banaroo,235.59791
Silverstein,235.610975
Nick Heyward,235.610975
Black Eyed Peas,235.610975
Earshot,235.62404
Fettes Brot,235.62404
Carrie Newcomer,235.65016
P Money,235.67628
Pop Will Eat Itself,235.78077
The Cliks,235.78077
Korn,235.78947666666667
Sonic Syndicate,235.80689
Lucio Battisti,235.819955
Joe 90,235.83302
Hall And Oates,235.83302
Motörhead,235.84607499999998
Liane Foly,235.87220000000002
End Of You,235.93751
The Kills,235.95492
Jazzamor,235.96363
Francesco De Gregori,235.98975000000002
Sense Field,236.01587
Amy Winehouse,236.021098
A-Mei,236.042
Dangerous Toys,236.09424
Russell Watson / Faye Tozer / Steve Mac / Chris Laws / Fridrik Karlsson / Steve Pearce / Mae McKenna / London Session Orchestra,236.09424
Byron Stingily,236.14649
Guerilla Black,236.14649
Nina Simone,236.16390333333334
Los Nemus del Pacifico,236.19873
Big Youth,236.2771
Ari Koivunen,236.29016000000001
Lluis Llach,236.30322
LL Cool J,236.3097525
The Occasional Keepers,236.34675666666666
Mount Kimbie,236.40771
Zero Hour,236.43383
John Gorka,236.43383
Graham Parker,236.43383
Darius Rucker,236.45995
Pat Green,236.45995
Drexciya,236.45995
Roedelius,236.45995
At The Gates,236.47736999999998
Las Ketchup,236.48608
Danny Bryant's RedEyeBand,236.53832
Jay Sean,236.55138
Luciano,236.577505
Martha Wainwright,236.590565
Carolina Chocolate Drops,236.59057
Chavela Vargas,236.61669
Patty Larkin,236.61669
Pia Fraus,236.64281
Zámbó Jimmy,236.64281
Hélène Segara,236.64281
Plumb,236.64281
Studebaker John & The Hawks,236.65587
The Young Republic,236.66893
The Magic Numbers,236.66893
Empty Trash,236.72118
Don Johnson,236.72118
Rick Wakeman,236.72118
Megaherz,236.7473
Amoral,236.7473
Jill Barber,236.7473
Collin Raye,236.786485
Vanessa Da Mata,236.82567
Jena Berlin,236.82567
Dance With A Stranger,236.87791000000001
Beneath The Sky,236.87791000000001
Soul Coughing,236.87791000000001
Demis Roussos,236.90404
Mayer Hawthorne,236.9824
Tides Of Man,237.00853
Luciana Souza,237.06077
Bruce Hornsby and the Range,237.08689
Hanna Pakarinen,237.13043
Colour Revolt,237.16526
D.R.S.,237.16526
Ras Michael and the Sons of Negus,237.16526
Die Krupps,237.16526
Mack 10 Featuring Ruka Puff & Bigga Brown,237.19138
Star Off Machine,237.19138
Cheap Trick,237.191385
Nessbeal,237.21751
Delays,237.26975
Tomas Bodin,237.29587
Todd Snider,237.34812
Midnight Oil,237.38295
Jansen/Barbieri,237.40036
Big Cyc,237.40036
Vanessa Carlton,237.4068925
Dem Franchize Boyz,237.42649
Cascada,237.45261
Los Planetas,237.47873
Slum Village,237.51355666666666
Los Auténticos Decadentes,237.53098
Def Squad / Jamal,237.5571
La Barranca,237.60063333333332
Brooke Waggoner,237.60934500000002
Cesare Cremonini,237.62240500000001
The Slackers,237.68771
Rubyhorse,237.68771
The So So Glos,237.71383
Sonya Kitchell,237.71383
Robert Wyatt,237.73995000000002
Matt Willis,237.76607666666666
The Doobie Brothers,237.76608
The Inmates,237.76608
Divinity Destroyed,237.7922
Slim Harpo,237.7922
Evil Nine / El-P,237.81832
Rodgau Monotones,237.84444
Nicola Arigliano,237.87057
We Are The Arsenal,237.87057
Bechet Spanier Big Four,237.94893
Sangre Azul,238.0273
Stephy Tang,238.05342
Vetiver,238.05342
Silk,238.05342
The Merry Thoughts,238.053425
The Stranglers,238.066485
Patti LaBelle,238.10567
Billy Ze Kick et Les Gamins En Folie,238.18404
Francesca Ancarola,238.21016
Balla,238.21016
The Band,238.28853
Caedmon's Call,238.32771
Da Youngsta's,238.34077
Red House Painters,238.39302
Rocazino,238.40172333333334
Sezen Aksu,238.41914
London MC,238.44526
Magna Cum Laude,238.47138
Jonston,238.49751
Amsterdam Klezmer Band,238.54975
40 Grit,238.54975
Perturbazione,238.570648
Skank,238.57587
Pierangelo Bertoli,238.59328666666667
Billy Ray Cyrus,238.65424
Jeff Golub,238.70648500000001
Pugh Rogefeldt,238.73261
John Denver,238.7652625
Jelly Roll Kings,238.78485
Division of Laura Lee,238.8371
Rihanna / Slash,238.86322
Carmen Consoli,238.88934
Tomcraft,238.94159
Max Pezzali,238.96771
John Martyn,238.96771
16 Frames,239.04608
David Darling,239.17668666666665
Dan Brodie,239.20281
Zykos,239.20281
Eisley,239.22893
Nosoträsh,239.25506
Flowin Immo et Les Freaqz,239.25506000000001
The Clientele,239.3073
Donny Osmond,239.32036
Brand New Heavies_ The,239.33342
Cadence Weapon,239.33342
Rod Mason,239.33342
702,239.35955
Army Of Lovers,239.35955
Billy Ocean,239.37261
DJ Guy featuring DJ Knowledge,239.38567
Trey Anastasio,239.38567
Grade 8,239.41179
Marion Meadows,239.437915
Nuclear Blast Allstars,239.46404
Kid Carpet,239.46404
Seth Lakeman,239.49016
Royal Flush,239.49016
Son House,239.51628
GNR,239.52499
Vertigo Angels,239.5424
Bersuit Vergarabat,239.54240333333334
Gotthard,239.55546500000003
Gyptian,239.55546500000003
Hindi Zahra,239.59465
Deion Sanders,239.62077
Love Battery,239.62948
Shakira,239.6599525
Marianne Faithfull,239.77751
blessthefall,239.79057
Sponge,239.80363
Aline Barros,239.80363
Alias & Tarsier,239.80363
Atlantic Starr,239.89941
Jason Aldean,239.90812
UB40,240.01261
Dwayne Sodahberk,240.01261
Darker My Love,240.09098
Colour,240.1171
Lucky Fonz III,240.14322
Whitesnake,240.14322
Phosphorescent,240.16934
E-Rotic,240.19546
Big Mello,240.23029333333335
Sidonie,240.27382999999998
Saigon Kick,240.29995666666667
Cypress Hill,240.32608
Kotaro Oshio,240.3522
Children Of Bodom,240.38703
Joan Osborne,240.40444
Odd Nosdam,240.43057
Billy Joe Royal,240.45669
Eros Ramazzotti,240.48281
Kardinal Offishall,240.48281
Mika Vainio,240.48281
Wild Nothing,240.53506
Jimmy Needham,240.53506
Monoral,240.53506
Paul Baloche,240.56118
DISMEMBER,240.56118
Bart Claessen,240.56118
Alfa Rococo,240.56118
Acumen Nation,240.58730500000001
The Corrs,240.60471666666666
Darwin's Waiting Room,240.63955
Takana Zion,240.63955
Natalia y La Forquetina,240.69179
Esser,240.71791
Hepcat,240.71791
Daby Balde,240.74404
Shawn McDonald,240.8224
Bruno Sanfilippo,240.835465
I Love You But I've Chosen Darkness,240.88771
Kultur Shock,240.90077
Cocoa Brovas,240.92689
Jag Panzer,240.92689
Artist Vs Poet,240.95302
Landing,240.97914
Carmen Rizzo,241.00526
Code 64,241.01832000000002
Elvis Costello & The Attractions,241.018325
Kissy Sell Out,241.03138
Sergio Contreras,241.03138
Papas Da Língua,241.07056999999998
Giovanni Allevi,241.09669
Donovan,241.13587
Rogue Wave,241.13587
Ayo,241.18811666666667
Samantha Mumba,241.18812
Harlan T. Bobo,241.21424
Jill Cunniff,241.21424
Muff Potter,241.24036
Hjaltalin,241.29261
The Ocean Blue,241.30567000000002
The Cuff Links,241.37098
Konshens,241.37098
Jill Scott,241.38839
Outcry Collective,241.3971
Japan,241.44934
Montgomery Gentry,241.50159
Sun Yan-Zi,241.52771
The Freelance Hellraiser,241.55383
Nakatomi,241.57995
Die Türen,241.57995499999998
Screamin' Jay Hawkins,241.59301499999998
Kelley Stoltz,241.60608
Young MC,241.60608
Slyde,241.6322
Guru Josh,241.6322
Julie Doiron,241.65832
Amy Grant,241.65832
Jack Ingram,241.65832
Puff Daddy feat. The Notorious B.I.G. & Lil' Kim,241.65832
Cypress Hill featuring Young De,241.71057
N.O.R.E.,241.71057
The Long Ryders,241.76281
Vilma Palma e Vampiros,241.77587499999998
Oxide And Neutrino,241.84118
Vern Gosdin,241.84118
Patrik Isaksson,241.8673
Lory Bianco,241.97179
Dan Reed Network,241.97179
Lil Keke,241.99791
Hilt,241.997915
Patricia Manterola,242.05016
Bramhall,242.07628
Pete Philly & Perquisite,242.102405
DUNCAN SHEIK,242.10240500000003
Gillian Welch,242.10240666666667
Desaster,242.12853
S.U.P,242.13723333333334
Zuco 103 feat. Dani Macaco,242.20689
Andy & Lucas,242.2156
P. R. Kantate,242.23302
Fluke,242.31138
Kevin Little,242.31138
Bomfunk MC's,242.33751
Aled Jones,242.36363
Julie Zenatti,242.38975
Mark Mallman,242.38975
Boston,242.42892999999998
Venice,242.442
Wilco,242.442
STORMWITCH,242.442
Mark-Anthony Abel,242.442
Voices of Theory_ Voices of Theory,242.52036
Atomic Swing,242.52036
Ekseption,242.57261
Chick Corea_ Gary Burton,242.57261
KJ-52,242.59873
Berrogüetto,242.62485
Bobby Bare,242.63791
Jupiter Sunrise,242.65098
Jaheim,242.65098
Apocalyptica,242.71192666666667
Dimmu Borgir,242.768525
London After Midnight,242.768525
Anais Mitchell [feat. Greg Brown],242.78159
SWAMI featuring Ishmael Morabe_ Pras Michel,242.78159
Maria McKee,242.83383
Wet Wet Wet,242.8599525
Frank Klepacki,242.88608
Jet Set Satellite,242.88608
Todd Rundgren,242.92090666666667
The Apples In Stereo,242.93832
Strata,242.93832
Last Days Of April,242.93832
Romero Lubambo,242.99057
DON JOHNSON BIG BAND,243.04281
Hockey Night,243.04281
Acid King,243.081995
Nucleus Roots,243.12118
Arsis,243.12118
Kortatu,243.173425
Pato Fu,243.19954666666666
Longpigs,243.21696
A Silent Film,243.22567
Animal Collective,243.23872999999998
Skip James,243.24308666666667
The Go! Team,243.30404
Pariisin Kevät,243.317095
Rubin Steiner,243.35628
Jeans (Mexico),243.35628
Gabrielle,243.35628
The Bonzo Dog Band,243.408525
Catfish Haven,243.40853
Sigur Rós,243.42159
The Boats,243.46077
DeGarmo & Key,243.48689
Mystery Jets,243.486895
Dave Brubeck,243.513015
Syreeta / G.C. Cameron,243.51302
Ziggi feat. Gentleman,243.56526
Alain Clark,243.59138
London Funk Allstars,243.59138
Infantjoy,243.59138
Belinda Carlisle,243.604445
Alain Goraguer,243.617505
Diamond Head,243.66104333333334
Leaders Of The New School,243.66975
Neville Brothers,243.722
Will Young,243.735055
Thievery Corporation,243.77424
Xavier Rudd,243.77424
Reminiscence quartet,243.77424
Jermaine Jackson & Pia Zadora,243.80036
Knights Of The Abyss,243.80036
All Saints,243.81777666666667
Black Label Society,243.83519333333334
Stanley Turrentine,243.85261000000003
On A Pale Horse,243.87873
Syleena Johnson,243.90485
Skunk Anansie,243.90485
Goldrush,243.9571
Hasil Adkins,243.98322
Vox Celesta,244.03546
Morgan Page,244.035465
Patty Pravo,244.06158499999998
Masta Ace Incorporated,244.06159
Day For Night,244.08771
The Rentals,244.11383
Lunic,244.11383
Natalie Imbruglia,244.11383333333333
Juri Gagarin,244.218325
Gilberto Gil,244.32281
Mousse T. with Roachford,244.40118
Atoll,244.40118
Paola & Chiara,244.41424
Pastora Soler,244.4273
Pink Turns Blue,244.51873
Lee Ann Womack,244.54485
Mediengruppe Telekommander,244.55791333333335
Robin Thicke,244.5971
Idina Menzel,244.61016
Arve Henriksen_ Jan Bang,244.61016
Anne Murray,244.61016
Der Blutharsch,244.63628
Jessica Simpson,244.74077
Bryan Ferry,244.74077
Chroma Key,244.79302
Ben Weaver,244.81914
Maroon 5,244.84526
Earl Klugh,244.84526
Astrud Gilberto,244.89750666666666
Barkmarket,244.89751
Sixteen Horsepower,244.89751
Jamaram feat. Komlan & Bouchkour - Dub Inc.,244.94975
Mark Knopfler,245.00199500000002
Rattlesnake Remedy,245.05424
Paul Overstreet,245.08036
Sara Gazarek,245.080365
Lt. Stitchie,245.10649
Dirty on Purpose,245.13261
Pentangle,245.13261
Easton Corbin,245.15873
Josh Rouse,245.15873
Oztara,245.18485
At Vance,245.231874
Bigbang,245.2371
Two Lone Swordsmen,245.28933999999998
Steve Goodman,245.31546
Brutha,245.31546666666668
The Deadly Snakes,245.34159
The Clifford Gilberto Rhythm Combination,245.34159
Paul  Desmond,245.36771
Of Montreal,245.43301499999998
Bruce Springsteen,245.4330175
Wild Cherry,245.44608
Proem,245.44608
Medeski_ Martin & Wood,245.459135
De La Soul / Yummy,245.4722
Fausto Papetti,245.4722
David Arkenstone,245.48525999999998
Skyforger,245.48525999999998
Freekbass,245.49831999999998
The Brian Jonestown Massacre,245.53751
Warbringer,245.57669
Does It Offend You_ Yeah?,245.57669
Crosby & Nash,245.62893
Damage Control,245.62893
Zap Mama,245.65506
New Edition,245.68118
Keali'i Reichel,245.73342
A Life Once Lost,245.79873
Carey Bell,245.83791
Jane Wiedlin,245.86404
The Dum Dum Project,245.9424
Texta,245.9424
By Divine Right,245.9424
Charlotte Perrelli,246.02077
Velvet Revolver,246.02077
Aborted,246.04689
Enya,246.15138
Cowboy Prostitutes,246.15138
Grey Area,246.17751
Los Delinqüentes,246.281995
SEX MACHINEGUNS,246.282
2 Fabiola,246.30812
Tub Ring,246.33424
Katia B,246.36035999999999
Yeah Yeah Yeahs,246.39519333333334
Lana Lane,246.43873
Blowback,246.46485
Alexz Johnson,246.49098
Lil Wyte,246.504035
Kottonmouth Kings,246.54322
Puya,246.54322
Boy Eats Drum Machine,246.59546
Brandtson,246.59546
Karan Casey,246.64771
Beginner,246.67383
Eldkvarn,246.72608
Antony And The Johnsons,246.77832
The Aqua Velvets,246.830565
Yulduz Usmanova,246.83057
Amon Düül II,246.83057
Our Lady Peace,246.83927333333332
The Red Hot Valentines,246.88281
Nancy Kerr & James Fagan,246.92200000000003
Sue Keller,247.01342
Life Of Agony,247.11791
Zen Cafe,247.117915
Chairmen Of The Board,247.117915
Chingo Bling w/ Mistah F.A.B. And Fabo of D4L,247.17016
Hexstatic,247.18322
Echo & The Bunnymen,247.19628
Ted Nugent's Amboy Dukes,247.19628
Fear Factory,247.20499
Machinedrum,247.2224
Amplified Heat,247.2224
Treat,247.2224
Alain Souchon,247.24853
Zoey Van Goey,247.27465
Plants and Animals,247.30077
Busta Rhymes,247.33559666666665
Elastinen,247.40526
Aural Float,247.418325
µ-ziq,247.43138
Marlene Kuntz,247.47056500000002
4hero feat. Jack Davey,247.48363
Sérgio Godinho,247.50975
Deathstars,247.53587
Layzie Bone,247.53587
OutKast,247.562
Maryla Rodowicz,247.61424
The Xcerts,247.61424
The Rolling Stones,247.63165333333333
John Selway,247.64036
The Stills,247.64036
Nasio Fontaine,247.64036
Tracy Byrd,247.66649
Clare Teal,247.66649
Aphrodite's Child,247.69260500000001
Neon Blonde,247.71873
Peter Sommer,247.7971
Something For Kate,247.7971
My Little Pony,247.84934
Mithotyn,247.84934
Shuggie Otis,247.84934333333334
Joe Lopez,247.90159
Happy Family,247.90159
Jennifer Love Hewitt,247.90159
Resin Dogs,247.914645
La Maquina De Hacer Pájaros,247.95383
Jaci Velasquez,248.04525999999998
Hope Sandoval and the Warm Inventions,248.071385
A Shoreline Dream,248.09751
Vader,248.110565
Moqui Marbles,248.13669
Olodum,248.16281
Soul G And Tony Match,248.16281
Lucio Dalla,248.201995
The Primeridian,248.215055
Wang Chung,248.24118000000001
Cale Parks,248.28036500000002
Acoustic Alchemy,248.35872999999998
Sintax the Terrific,248.39791
Edgar Winter's White Trash,248.39791000000002
Once11,248.47628
Eminem,248.5024
Jah Lion,248.55465
Basslovers United,248.59383
The Carpenters,248.60689
Sandy Marton,248.63302
Pelle Carlberg,248.65913999999998
Biquini Cavadão,248.711385
Tom Petty,248.76363
Tribal Jam - Portrait,248.78975
The Shake,248.81587
Against Me!,248.81587
Doves,248.82458
Krazy Baldhead,248.89424
Black Dice,248.89424
Tinariwen,248.933425
Zimmers Hole,248.946485
Steve Vai,248.98566499999998
Cece Winans,248.99873
Apache Indian,249.02485
Tom Zé,249.0771
Lisa Stansfield,249.09015999999997
Beyoncé feat. Jay-Z,249.10322
El Matador,249.10322
Peter Murphy,249.12934
John Fogerty,249.12934
Karen Dalton,249.18159
Nightfall,249.20771
Moto Boy,249.20771
Far-Less,249.23383
Melody Club,249.25995
David deMaria,249.25995
Carnivore,249.259955
Tokyo Sex Destruction,249.28608
Siouxsie And The Banshees,249.33179
Alabama,249.33832
Fausto,249.36444
The Duke Spirit,249.36444
DJ Bobo,249.39056666666667
Bill Wyman,249.39057
Nuttea,249.44281
Kathy Troccoli,249.46893
April Wine,249.49506
Frl.Menke,249.52118
Manchester Orchestra,249.5473
Café Quijano,249.59955
Beat Assailant,249.62567
Adie,249.62567
Cherry Ghost,249.62567
Panjabi MC,249.65179
Third Day,249.73016
Ed Case;Elisabeth Troy,249.73016
Bailter Space,249.75628
Avarus,249.75628
Bloodpit,249.75628
Pearl Jam,249.78676000000002
Ganjaman feat. Junior Randy,249.80853
Frankie Valli,249.83465
Super Numeri,249.83465
Bellowhead,249.83465
Westlife,249.86947999999998
Urban Cookie Collective,249.87383499999999
Juan Carlos Baglietto,249.91302
Charlie Wilson featuring T-Pain & Jamie Foxx,249.99138
Flying Lotus,250.01751
Deathlike Silence,250.01751
Flaminio Maphia,250.05669
Neon Neon,250.14812
Circus Maximus,250.14812
George Harrison,250.20036499999998
Emma Shapplin,250.226485
Ray_ Goodman & Brown,250.25261
Edward Sharpe & The Magnetic Zeros,250.27873
Julie Miller,250.40934
Van She,250.422405
Karen O And The Kids,250.46159
Shania Twain,250.51383
Chico Cesar,250.53995
In This Moment,250.631385
Within Temptation,250.670565
Gregor Meyle,250.69669
Jay Vaquer,250.72281
Honeydogs,250.77506
Lemongrass,250.77506
Mary Chapin Carpenter,250.80118
Night Ranger,250.82729999999998
Three Dog Night,250.8273
Rodolphe Burger,250.8273
Broder Daniel,250.85342
Rohff,250.87955
Future Kings Of Spain,250.87955
Massive Töne,250.93179
Late Of The Pier,250.95791
The Black Crowes,250.95791
Maria Rita,250.970975
Kispal Es A Borz,250.98404
Head Automatica,250.98404
Les Philippes,251.03628
Millie Jackson,251.05370000000002
Film School,251.14077
Aslyn,251.19302
Die Perlen,251.24526
Nachtmahr,251.25832
Catatonia,251.27138
Feadz,251.29751
Just Luis,251.32363
Boom Bip & Doseone,251.32363
Bettye Lavette,251.34975
The Melvins,251.37587
Chukki Starr,251.402
Rachael McShane,251.402
Roadside Monument,251.42812
16 Horsepower,251.45424
The Script,251.50649
Orgy,251.55873
The Brother Kite,251.58485
Max Steiner,251.61098
love like blood,251.624035
Cody McCarver,251.6371
The Envy Corps,251.71546
Allure Feat. Nas,251.71546
Honeybrowne,251.715465
Necrophagist,251.74159
Mekon feat. Lesley Winer,251.74159
Muchachito Bombo Infierno,251.75465
Fightstar,251.76771000000002
Dash Rip Rock,251.81995
Audioslave,251.833015
The Answer,251.84608
Republic,251.89832
Inner City,251.95057
Evan Olson,252.02893
War Of Ages,252.02893
Electric Light Orchestra,252.02893500000002
Banda Eva,252.05506
Florent Marchet,252.08118
Fishboy,252.1073
Destrophy,252.1073
James Galway,252.15955
Bedlight For Blue Eyes,252.18567
Cheb Mami,252.19873
Average White Band,252.23791
Rocio Banquells,252.26404
Televise,252.31628
debbie rockt!,252.31628
Scandinavian Music Group,252.381585
Jah Cure & Jah Mason,252.39465
Anointed,252.39465
Jessica Andrews,252.44689
Richard Marx,252.47302
Kassav',252.49914
Heltah Skeltah,252.49914
Chris Standring,252.52526
3-2 Get Funky,252.55138
Substantial,252.55138
The Ruby Suns,252.57751
Joe Jackson,252.69505500000002
The Special AKA,252.70812
H16,252.76036
Gabin featuring China Moses,252.76036
Kiko Veneno,252.78649
Daniel Lemma,252.82567
Arnaud Fleurent-Didier,252.83873
Habib Koité,252.86485
Faith Hill & Tim McGraw,252.89098
Better Luck Next Time,252.9171
Rebeca Jimenez,252.94322
Al Jarreau,252.94322
Ceca - Svetlana Raznatovic,253.04771
Busta Rhymes feat. Spliff Star,253.04771
Hand To Hand,253.12608
Chicago,253.14349
Seija Simola,253.1522
Chaka Khan,253.18703
Beau Jocque_ The Zydeco Hi-Rollers,253.20444
DevilDriver,253.20444
Gil Semedo,253.23057
Benton Falls,253.25669
Rosana,253.25669
Zanzibar,253.26975
De/Vision,253.28281
Billy Talent,253.30893
Thou Art Lord,253.30893
Rabia Sorda,253.308935
The Velvet Underground,253.33506
High Fashion,253.33506
Hacienda feat. Caitlin Devlin - ELK,253.33506
The Steepwater Band,253.3873
Excalion,253.41342
Gloria Estefan,253.41342500000002
Hard-FI,253.452605
Ángeles del Infierno,253.478735
Sondaschule,253.49179
Neil Diamond,253.51269200000002
Brand New,253.51791
Kurupt,253.51791
The Radio Dept.,253.59628
Year Of The Rabbit,253.6224
Kevin Lyttle,253.622405
David Bisbal,253.62240500000001
Diefenbach,253.67465
Johnny Gill,253.70077
Blessid Union Of Souls,253.726895
Bembeya Jazz National,253.779135
The Feeling Good Conspiracy,253.83138
Nylon Beat,253.83138
The Dillinger Escape Plan,254.06649
Longwave,254.06649
Har Mar Superstar,254.11873
Johnny Pacheco,254.11873
Apoptygma Berzerk,254.17098
Fiona,254.17098
Demon Hunter,254.23193
Les Innocents,254.24934
Jil Caplan,254.249345
Overkill,254.27546
Peter Tosh,254.275465
The Wrens,254.30159
Jukebox The Ghost,254.30159
The Rubettes,254.34077
Fucked Up,254.35383
Sancocho,254.45832
Fredrika Stahl,254.45832
Second Coming,254.48444
Hilary Duff,254.53669
Billy Idol,254.54539666666665
Robert Belfour,254.64118
Itchy Poopzkid,254.6673
Gruppo Sportivo,254.6673
Adam Ant,254.69342
The Waxies Dargle,254.71955
Shanadoo,254.75872999999999
Madonna,254.76308333333333
David Devant and His Spirit Wife,254.824035
Hatesphere,254.82404
Daz Dillinger & Kurupt Young Gotti,254.87628
IIIRD Tyme Out,254.9024
Stereo MC's,254.92853
Eberhard Weber,254.95465
Hanson,255.03301499999998
Symphony X,255.03302
Bad Company,255.17669
Willie Colon,255.18975
Tahiti 80,255.20281
Destination's Calling,255.37261
Rappers Against Racism feat. Trooper,255.39873
My Computer,255.437915
Flaming Stars,255.4771
Tres Tristes Tigres,255.50322
Essie Jain,255.52934
Saosin,255.55546
Ride The Sky,255.59465
Owl City,255.63383
Cusco,255.68608
Sole & the Skyrider Band,255.7122
TV On The Radio,255.73832
Hitechjet,255.84281
Oldelaf et Monsieur D,255.9473
Miami Sound Machine,255.9473
Timbuk 3,255.99084000000002
The Dave Brubeck Quartet,255.99955
Carrie Rodriguez,255.99955
Scarve,256.02567
Eva Cassidy & Katie Melua,256.05179
Joshua Rifkin,256.06485499999997
Abra Moore,256.07791
As de Trêfle,256.10404
Two Culture Clash feat. Big Youth,256.15628
Lighter Shade of Brown,256.195465
CC Cowboys,256.195465
Toni Braxton,256.20853
Sportfreunde Stiller,256.20853
Walter Becker,256.20853
Cocoa Tea,256.26077
Chevelle,256.28689
Spineshank,256.31302
John Brown\'s Body,256.33914
Weasel Walter,256.36526
Theatre Of Tragedy,256.36526
Keren Ann,256.39138
IZZ,256.39138
Dave Gahan,256.39138
Milemarker,256.41751
Maximilian Hecker,256.44363
Huey Lewis And The News,256.46975
Tanya Donelly,256.54812
Over The Rhine,256.54812
Boys Noize,256.54812
Patty Griffin,256.613425
Astralasia,256.62649
Dark Sanctuary,256.665665
Subway To Sally,256.67873
Jeff Dunham,256.67873
De Saloon,256.73098
Hot Club De Paris,256.73098
Duquende,256.7571
Mila Mason,256.78321999999997
As I Lay Dying,256.80934
Ginger Frolic,256.80934
Edward Martin and Paul Berget,256.835465
Color Me Badd,256.86159
Stephen Simmonds,256.86159
The Wonder Stuff,256.96608
Great Lake Swimmers,256.9922
The Boxer Rebellion,257.01832
Joyce Cooling,257.14893
Craig Chaquico,257.14893
Kannon,257.20118
Mansun,257.2273
The Panic Division,257.2273
Sneeze,257.27955
Annie Lennox,257.31872999999996
Crosby_ Stills & Nash,257.43628
Shed Seven,257.45369666666664
Paul Kalkbrenner,257.4624
Richard Galliano,257.4624
Griffin House,257.51464500000003
Daughtry,257.579955
Gustavo Lins,257.59302
Shakin' Stevens,257.6322
Hope Of The States,257.6322
Finntroll,257.64526
Pussycat,257.69751
Red Hot Chili Peppers,257.69751
Keb' Mo',257.802
Duran Duran,257.82812
Chris Connelly and the Bells,257.85424
Mark Lanegan,257.984855
MC Lyte,258.01098
Kelly Sweet,258.01098
Toots Hibbert,258.11546
Hampton String Quartet,258.16771
Roachford,258.19383
Chaka Demus & Pliers,258.19383
Sleeping At Last,258.21995
Nocturnal Rites,258.246075
The Space Brothers,258.29832
Divinefire,258.29832
